"種類ID","種類名","駅コード(運行系統)","駅コード(正式)[code]","駅名(正式)[code]","駅コード(正式)[id]","駅名(正式)[id]","駅名","駅グループコード(運行系統)","路線名(運行系統)","路線コード(運行系統)[code]","路線名(運行系統)[code]","路線コード(運行系統)[id]","路線名(運行系統)[id]","ナンバリング接頭辞","路線記号","ナンバリングハイフン","駅番号","路線(運行系統)ごとの並び順","駅カラー"
"","","13000063","1300063","西鎌倉","19832","西鎌倉","西鎌倉","13000063","湘南モノレール","130025A","江の島線","1343","江の島線","","SMR","","5","5",""
"","","13000064","1300064","片瀬山","19833","片瀬山","片瀬山","13000064","湘南モノレール","130025A","江の島線","1343","江の島線","","SMR","","6","6",""
"","","13000065","1300065","目白山下","19834","目白山下","目白山下","13000065","湘南モノレール","130025A","江の島線","1343","江の島線","","SMR","","7","7",""
"","","13000066","1300066","湘南江の島","19835","湘南江の島","湘南江の島","13000066","湘南モノレール","130025A","江の島線","1343","江の島線","","SMR","","8","8",""
"","","13000067","1300067","リゾートゲートウェイ・ステーション","19836","リゾートゲートウェイ・ステーション","リゾートゲートウェイ・ステーション","13000067","ディズニーリゾートライン","130026A","ディズニーリゾートライン","1344","ディズニーリゾートライン","","","","","1",""
"","","13000068","1300068","東京ディズニーランド・ステーション","19837","東京ディズニーランド・ステーション","東京ディズニーランド・ステーション","13000068","ディズニーリゾートライン","130026A","ディズニーリゾートライン","1344","ディズニーリゾートライン","","","","","2",""
"","","13000069","1300069","ベイサイド・ステーション","19838","ベイサイド・ステーション","ベイサイド・ステーション","13000069","ディズニーリゾートライン","130026A","ディズニーリゾートライン","1344","ディズニーリゾートライン","","","","","3",""
"","","13000070","1300070","東京ディズニーシー・ステーション","19839","東京ディズニーシー・ステーション","東京ディズニーシー・ステーション","13000070","ディズニーリゾートライン","130026A","ディズニーリゾートライン","1344","ディズニーリゾートライン","","","","","4",""
"","","13000071","1300071","羽田空港第2ターミナル","19840","羽田空港第2ターミナル","羽田空港第2ターミナル","13000071","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","1","1","#2D386F"
"","","13000072","1300072","羽田空港第1ターミナル","19841","羽田空港第1ターミナル","羽田空港第1ターミナル","13000072","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","2","2","#2D386F"
"","","13000073","1300073","新整備場","19842","新整備場","新整備場","13000073","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","03","3","#2D386F"
"","","13000074","1300074","羽田空港第3ターミナル","19843","羽田空港第3ターミナル","羽田空港第3ターミナル","13000074","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","4","4","#2D386F"
"","","13000075","1300075","天空橋","19844","天空橋","天空橋","13000075","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","05","5","#2D386F"
"","","13000076","1300076","整備場","19845","整備場","整備場","13000076","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","06","6","#2D386F"
"","","13000077","1300077","昭和島","19846","昭和島","昭和島","13000077","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","07","7","#2D386F"
"","","13000078","1300078","流通センター","19847","流通センター","流通センター","13000078","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","08","8","#2D386F"
"","","13000079","1300079","大井競馬場前","19848","大井競馬場前","大井競馬場前","13000079","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","09","9","#2D386F"
"","","13000080","1300080","天王洲アイル","19849","天王洲アイル","天王洲アイル","13000080","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","10","10","#2D386F"
"","","13000081","1300081","モノレール浜松町","19850","モノレール浜松町","モノレール浜松町","13000081","東京モノレール羽田空港線","130027A","東京モノレール羽田空港線","1345","東京モノレール羽田空港線","","MO","","11","11","#2D386F"
"","","13000082","1300082","麻生","19851","麻生","麻生","13000082","南北線","130028A","南北線","1346","南北線","","N","","01","1","#133707"
"","","13000083","1300083","北34条","19852","北34条","北34条","13000083","南北線","130028A","南北線","1346","南北線","","N","","02","2","#133707"
"","","13000084","1300084","北24条","19853","北24条","北24条","13000084","南北線","130028A","南北線","1346","南北線","","N","","03","3","#133707"
"","","13000085","1300085","北18条","19854","北18条","北18条","13000085","南北線","130028A","南北線","1346","南北線","","N","","04","4","#133707"
"","","13000086","1300086","北12条","19855","北12条","北12条","13000086","南北線","130028A","南北線","1346","南北線","","N","","05","5","#133707"
"","","13000087","1300087","さっぽろ","19856","さっぽろ","さっぽろ","13000087","南北線","130028A","南北線","1346","南北線","","N","","06","6","#133707"
"","","13000088","1300088","大通","19857","大通","大通","13000088","南北線","130028A","南北線","1346","南北線","","N","","07","7","#133707"
"","","13000089","1300089","すすきの","19858","すすきの","すすきの","13000089","南北線","130028A","南北線","1346","南北線","","N","","08","8","#133707"
"","","13000090","1300090","中島公園","19859","中島公園","中島公園","13000090","南北線","130028A","南北線","1346","南北線","","N","","09","9","#133707"
"","","13000091","1300091","幌平橋","19860","幌平橋","幌平橋","13000091","南北線","130028A","南北線","1346","南北線","","N","","10","10","#133707"
"","","13000092","1300092","中の島","19861","中の島","中の島","13000092","南北線","130028A","南北線","1346","南北線","","N","","11","11","#133707"
"","","13000093","1300093","平岸","19862","平岸","平岸","13000093","南北線","130028A","南北線","1346","南北線","","N","","12","12","#133707"
"","","13000094","1300094","南平岸","19863","南平岸","南平岸","13000094","南北線","130028A","南北線","1346","南北線","","N","","13","13","#133707"
"","","13000095","1300095","澄川","19864","澄川","澄川","13000095","南北線","130028A","南北線","1346","南北線","","N","","14","14","#133707"
"","","13000096","1300096","自衛隊前","19865","自衛隊前","自衛隊前","13000096","南北線","130028A","南北線","1346","南北線","","N","","15","15","#133707"
"","","13000097","1300097","真駒内","19866","真駒内","真駒内","13000097","南北線","130028A","南北線","1346","南北線","","N","","16","16","#133707"
"","","13000098","1300098","宮の沢","19867","宮の沢","宮の沢","13000098","東西線","130029A","東西線","1347","東西線","","T","","01","1","#FF7A04"
"","","13000099","1300099","発寒南","19868","発寒南","発寒南","13000099","東西線","130029A","東西線","1347","東西線","","T","","02","2","#FF7A04"
"","","13000100","1300100","琴似","19869","琴似","琴似","13000100","東西線","130029A","東西線","1347","東西線","","T","","03","3","#FF7A04"
"","","13000101","1300101","二十四軒","19870","二十四軒","二十四軒","13000101","東西線","130029A","東西線","1347","東西線","","T","","04","4","#FF7A04"
"","","13000102","1300102","西28丁目","19871","西28丁目","西28丁目","13000102","東西線","130029A","東西線","1347","東西線","","T","","05","5","#FF7A04"
"","","13000103","1300103","円山公園","19872","円山公園","円山公園","13000103","東西線","130029A","東西線","1347","東西線","","T","","06","6","#FF7A04"
"","","13000104","1300104","西18丁目","19873","西18丁目","西18丁目","13000104","東西線","130029A","東西線","1347","東西線","","T","","07","7","#FF7A04"
"","","13000105","1300105","西11丁目","19874","西11丁目","西11丁目","13000105","東西線","130029A","東西線","1347","東西線","","T","","08","8","#FF7A04"
"","","13000106","1300106","大通","19875","大通","大通","13000106","東西線","130029A","東西線","1347","東西線","","T","","09","9","#FF7A04"
"","","13000107","1300107","バスセンター前","19876","バスセンター前","バスセンター前","13000107","東西線","130029A","東西線","1347","東西線","","T","","10","10","#FF7A04"
"","","13000108","1300108","菊水","19877","菊水","菊水","13000108","東西線","130029A","東西線","1347","東西線","","T","","11","11","#FF7A04"
"","","13000109","1300109","東札幌","19878","東札幌","東札幌","13000109","東西線","130029A","東西線","1347","東西線","","T","","12","12","#FF7A04"
"","","13000110","1300110","白石","19879","白石","白石","13000110","東西線","130029A","東西線","1347","東西線","","T","","13","13","#FF7A04"
"","","13000111","1300111","南郷7丁目","19880","南郷7丁目","南郷7丁目","13000111","東西線","130029A","東西線","1347","東西線","","T","","14","14","#FF7A04"
"","","13000112","1300112","南郷13丁目","19881","南郷13丁目","南郷13丁目","13000112","東西線","130029A","東西線","1347","東西線","","T","","15","15","#FF7A04"
"","","13000113","1300113","南郷18丁目","19882","南郷18丁目","南郷18丁目","13000113","東西線","130029A","東西線","1347","東西線","","T","","16","16","#FF7A04"
"","","13000114","1300114","大谷地","19883","大谷地","大谷地","13000114","東西線","130029A","東西線","1347","東西線","","T","","17","17","#FF7A04"
"","","13000115","1300115","ひばりが丘","19884","ひばりが丘","ひばりが丘","13000115","東西線","130029A","東西線","1347","東西線","","T","","18","18","#FF7A04"
"","","13000116","1300116","新さっぽろ","19885","新さっぽろ","新さっぽろ","13000116","東西線","130029A","東西線","1347","東西線","","T","","19","19","#FF7A04"
"","","13000117","1300117","栄町","19886","栄町","栄町","13000117","東豊線","130030A","東豊線","1348","東豊線","","H","","01","1","#125186"
"","","13000118","1300118","新道東","19887","新道東","新道東","13000118","東豊線","130030A","東豊線","1348","東豊線","","H","","02","2","#125186"
"","","13000119","1300119","元町","19888","元町","元町","13000119","東豊線","130030A","東豊線","1348","東豊線","","H","","03","3","#125186"
"","","13000120","1300120","環状通東","19889","環状通東","環状通東","13000120","東豊線","130030A","東豊線","1348","東豊線","","H","","04","4","#125186"
"","","13000121","1300121","東区役所前","19890","東区役所前","東区役所前","13000121","東豊線","130030A","東豊線","1348","東豊線","","H","","05","5","#125186"
"","","13000122","1300122","北13条東","19891","北13条東","北13条東","13000122","東豊線","130030A","東豊線","1348","東豊線","","H","","06","6","#125186"
"","","13000123","1300123","さっぽろ","19892","さっぽろ","さっぽろ","13000123","東豊線","130030A","東豊線","1348","東豊線","","H","","07","7","#125186"
"","","13000124","1300124","大通","19893","大通","大通","13000124","東豊線","130030A","東豊線","1348","東豊線","","H","","08","8","#125186"
